seq	mot	start	end	strand	score	qual	mot.clust
MTD	Eomes(T-box)/H9-Eomes-ChIP-Seq(GSE26097)	24	33	+	3.53832049763113	proto	127
MTD	Eomes(T-box)/H9-Eomes-ChIP-Seq(GSE26097)	387	396	+	3.14927712203522	proto	127
MTD	Eomes(T-box)/H9-Eomes-ChIP-Seq(GSE26097)	63	72	-	4.27723750487355	proto	127
MTD	ERE(NR),IR3/MCF7-ERa-ChIP-Seq(Unpublished)	16	30	+	8.83206071361821	mot	9
MTD	ERE(NR),IR3/MCF7-ERa-ChIP-Seq(Unpublished)	18	32	-	7.73048554940009	mot	9
MTD	ERE(NR),IR3/MCF7-ERa-ChIP-Seq(Unpublished)	173	187	-	4.75986767193206	proto	9
MTD	ERE(NR),IR3/MCF7-ERa-ChIP-Seq(Unpublished)	376	390	-	4.82109048974941	proto	9
MTD	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)	263	272	-	4.75907149402085	proto	33
MTD	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)	290	299	-	3.75730903134266	proto	33
MTD	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)	353	362	-	4.83573473143647	proto	33
MTD	Erra(NR)/HepG2-Erra-ChIP-Seq(GSE31477)	87	96	-	5.0352372012099	proto	15
MTD	Erra(NR)/HepG2-Erra-ChIP-Seq(GSE31477)	179	188	-	2.95864688222821	proto	15
MTD	Erra(NR)/HepG2-Erra-ChIP-Seq(GSE31477)	250	259	-	7.10023060714235	mot	15
MTD	Erra(NR)/HepG2-Erra-ChIP-Seq(GSE31477)	317	326	-	2.92584333724671	proto	15
MTD	Erra(NR)/HepG2-Erra-ChIP-Seq(GSE31477)	324	333	-	4.92847608030459	proto	15
MTD	ERRg(NR)/Kidney-ESRRG-ChIP-Seq(GSE104905)	19	30	+	4.35896283257455	proto	15
MTD	ERRg(NR)/Kidney-ESRRG-ChIP-Seq(GSE104905)	250	261	+	3.85618889666222	proto	15
MTD	ERRg(NR)/Kidney-ESRRG-ChIP-Seq(GSE104905)	324	335	+	6.47347533803874	proto	15
MTD	Esrrb(NR)/mES-Esrrb-ChIP-Seq(GSE11431)	19	28	+	4.0671340768536	proto	15
MTD	Esrrb(NR)/mES-Esrrb-ChIP-Seq(GSE11431)	324	333	+	6.73301088228477	proto	15
MTD	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)	263	272	-	5.30350720868438	proto	33
MTD	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)	290	299	-	3.70927871491381	proto	33
MTD	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)	303	312	-	3.46324922070057	proto	33
MTD	ETS(ETS)/Promoter	264	273	-	4.05920695839358	proto	33
MTD	ETS(ETS)/Promoter	291	300	-	4.05920695839358	proto	33
MTD	ETV1(ETS)/GIST48-ETV1-ChIP-Seq(GSE22441)	264	273	-	6.25815651700815	proto	33
MTD	ETV1(ETS)/GIST48-ETV1-ChIP-Seq(GSE22441)	278	287	-	5.21601084000781	proto	33
MTD	ETV1(ETS)/GIST48-ETV1-ChIP-Seq(GSE22441)	291	300	-	6.25815651700815	proto	33
MTD	ETV1(ETS)/GIST48-ETV1-ChIP-Seq(GSE22441)	354	363	-	3.37612679197911	proto	33
MTD	Etv2(ETS)/ES-ER71-ChIP-Seq(GSE59402)	262	273	+	6.66871769471627	proto	33
MTD	Etv2(ETS)/ES-ER71-ChIP-Seq(GSE59402)	276	287	+	5.84121676331109	proto	33
MTD	Etv2(ETS)/ES-ER71-ChIP-Seq(GSE59402)	289	300	+	6.44763812762291	proto	33
MTD	Etv2(ETS)/ES-ER71-ChIP-Seq(GSE59402)	352	363	+	6.41838366755656	proto	33
MTD	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)	328	337	+	3.2435539389139	proto	33
MTD	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)	263	272	-	6.09988970039097	proto	33
MTD	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)	277	286	-	4.725972961994	proto	33
MTD	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)	290	299	-	5.41293449007895	proto	33
MTD	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)	303	312	-	3.44903451356465	proto	33
MTD	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)	353	362	-	3.93094102181357	proto	33
MTD	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)	240	249	+	3.0609590766383	proto	33
MTD	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)	263	272	+	5.65710123627546	proto	33
MTD	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)	277	286	+	4.91950229314468	proto	33
MTD	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)	290	299	+	5.34146308655709	proto	33
MTD	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)	303	312	+	4.55735775199008	proto	33
MTD	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)	353	362	+	5.01324770231566	proto	33
MTD	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)	52	61	-	2.97579015720672	proto	33
MTD	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)	66	75	-	3.56165583359432	proto	33
MTD	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)	328	337	-	3.3230906103867	proto	33
MTD	Fosl2(bZIP)/3T3L1-Fosl2-ChIP-Seq(GSE56872)	35	46	+	4.02384846222315	proto	62
MTD	Fosl2(bZIP)/3T3L1-Fosl2-ChIP-Seq(GSE56872)	125	136	+	4.11234596960249	proto	62
MTD	Fosl2(bZIP)/3T3L1-Fosl2-ChIP-Seq(GSE56872)	206	217	+	4.19770018736148	proto	62
MTD	Fosl2(bZIP)/3T3L1-Fosl2-ChIP-Seq(GSE56872)	34	45	-	4.40844565822485	proto	62
MTD	Fosl2(bZIP)/3T3L1-Fosl2-ChIP-Seq(GSE56872)	124	135	-	4.25205938665289	proto	62
MTD	Fosl2(bZIP)/3T3L1-Fosl2-ChIP-Seq(GSE56872)	255	266	-	3.52321827495135	proto	62
MTD	Fos(bZIP)/TSC-Fos-ChIP-Seq(GSE110950)	117	128	+	4.73153401953255	proto	62
MTD	Fos(bZIP)/TSC-Fos-ChIP-Seq(GSE110950)	24	35	-	3.9695872754366	proto	62
MTD	Fos(bZIP)/TSC-Fos-ChIP-Seq(GSE110950)	118	129	-	5.16367917505799	proto	62
MTD	Foxa2(Forkhead)/Liver-Foxa2-ChIP-Seq(GSE25694)	16	27	-	3.86721184549306	proto	115
MTD	FoxD3(forkhead)/ZebrafishEmbryo-Foxd3.biotin-ChIP-seq(GSE106676)	366	377	+	5.41832746867949	proto	115
MTD	FoxD3(forkhead)/ZebrafishEmbryo-Foxd3.biotin-ChIP-seq(GSE106676)	381	392	+	3.74231912346125	proto	115
MTD	FoxD3(forkhead)/ZebrafishEmbryo-Foxd3.biotin-ChIP-seq(GSE106676)	14	25	-	4.74015820009979	proto	115
MTD	FoxD3(forkhead)/ZebrafishEmbryo-Foxd3.biotin-ChIP-seq(GSE106676)	396	407	-	5.49469764766537	proto	115
MTD	Foxf1(Forkhead)/Lung-Foxf1-ChIP-Seq(GSE77951)	343	354	+	4.43778490423671	proto	115
MTD	Foxh1(Forkhead)/hESC-FOXH1-ChIP-Seq(GSE29422)	344	355	-	4.50625789243393	proto	117
MTD	FOXK1(Forkhead)/HEK293-FOXK1-ChIP-Seq(GSE51673)	19	28	-	4.80160671635056	proto	115
MTD	FOXK1(Forkhead)/HEK293-FOXK1-ChIP-Seq(GSE51673)	233	242	-	4.86798113645156	proto	115
MTD	FOXK1(Forkhead)/HEK293-FOXK1-ChIP-Seq(GSE51673)	347	356	-	4.14697649275478	proto	115
MTD	FOXM1(Forkhead)/MCF7-FOXM1-ChIP-Seq(GSE72977)	16	25	-	3.78137968781271	proto	115
MTD	Foxo1(Forkhead)/RAW-Foxo1-ChIP-Seq(Fan_et_al.)	198	205	-	5.30768846724257	proto	115
MTD	Foxo1(Forkhead)/RAW-Foxo1-ChIP-Seq(Fan_et_al.)	233	240	-	7.82215391927212	mot	115
MTD	Foxo3(Forkhead)/U2OS-Foxo3-ChIP-Seq(E-MTAB-2701)	232	239	+	3.7189553798756	proto	115
MTD	FOXP1(Forkhead)/H9-FOXP1-ChIP-Seq(GSE31006)	231	242	-	3.88954028249058	proto	115
MTD	Fra1(bZIP)/BT549-Fra1-ChIP-Seq(GSE46166)	34	45	+	3.89265980794443	proto	62
MTD	Fra1(bZIP)/BT549-Fra1-ChIP-Seq(GSE46166)	117	128	+	4.34723533025983	proto	62
MTD	Fra1(bZIP)/BT549-Fra1-ChIP-Seq(GSE46166)	124	135	+	3.798866479972	proto	62
MTD	Fra1(bZIP)/BT549-Fra1-ChIP-Seq(GSE46166)	118	129	-	4.30214482595961	proto	62
MTD	FXR(NR),IR1/Liver-FXR-ChIP-Seq(Chong_et_al.)	318	331	+	4.70776247767798	proto	13
MTD	FXR(NR),IR1/Liver-FXR-ChIP-Seq(Chong_et_al.)	276	289	-	3.50819560568921	proto	13
MTD	FXR(NR),IR1/Liver-FXR-ChIP-Seq(Chong_et_al.)	317	330	-	5.33495245302869	proto	13
MTD	GABPA(ETS)/Jurkat-GABPa-ChIP-Seq(GSE17954)	327	336	+	3.68767238989173	proto	33
MTD	GABPA(ETS)/Jurkat-GABPa-ChIP-Seq(GSE17954)	264	273	-	5.96043362186273	proto	33
MTD	GABPA(ETS)/Jurkat-GABPa-ChIP-Seq(GSE17954)	278	287	-	4.85400879345783	proto	33
MTD	GABPA(ETS)/Jurkat-GABPa-ChIP-Seq(GSE17954)	291	300	-	5.96043362186273	proto	33
MTD	GABPA(ETS)/Jurkat-GABPa-ChIP-Seq(GSE17954)	304	313	-	3.86021945628542	proto	33
MTD	Gata2(Zf)/K562-GATA2-ChIP-Seq(GSE18829)	385	394	+	6.04649018434444	proto	66
MTD	GATA3(Zf)/iTreg-Gata3-ChIP-Seq(GSE20898)	84	91	+	3.46699633674416	proto	66
MTD	GATA3(Zf)/iTreg-Gata3-ChIP-Seq(GSE20898)	13	20	-	3.2117795702109	proto	66
MTD	GATA3(Zf)/iTreg-Gata3-ChIP-Seq(GSE20898)	386	393	-	6.69789599470691	mot	66
MTD	Gata4(Zf)/Heart-Gata4-ChIP-Seq(GSE35151)	386	395	-	6.36949595853068	proto	66
MTD	Gata6(Zf)/HUG1N-GATA6-ChIP-Seq(GSE51936)	386	395	+	6.39726295223316	mot	66
MTD	Gata1(Zf)/K562-GATA1-ChIP-Seq(GSE18829)	385	394	-	5.2855999934572	proto	66
MTD	Gli2(Zf)/GM2-Gli2-ChIP-Chip(GSE112702)	103	114	+	4.40575260790773	proto	106
MTD	Gli2(Zf)/GM2-Gli2-ChIP-Chip(GSE112702)	134	145	+	8.32273885983153	proto	106
MTD	Gli2(Zf)/GM2-Gli2-ChIP-Chip(GSE112702)	154	165	+	8.5925298556941	mot	106
MTD	Gli2(Zf)/GM2-Gli2-ChIP-Chip(GSE112702)	174	185	+	5.16980272213758	proto	106
MTD	Gli2(Zf)/GM2-Gli2-ChIP-Chip(GSE112702)	184	195	+	5.20796939144109	proto	106
MTD	GLI3(Zf)/Limb-GLI3-ChIP-Chip(GSE11077)	134	145	+	7.09507400383355	proto	106
MTD	GLI3(Zf)/Limb-GLI3-ChIP-Chip(GSE11077)	154	165	+	9.75015997742423	mot	106
MTD	GLI3(Zf)/Limb-GLI3-ChIP-Chip(GSE11077)	174	185	+	5.50746167893662	proto	106
MTD	GLIS3(Zf)/Thyroid-Glis3.GFP-ChIP-Seq(GSE103297)	100	114	+	5.38430721497237	proto	106
MTD	GLIS3(Zf)/Thyroid-Glis3.GFP-ChIP-Seq(GSE103297)	131	145	+	3.52883874337454	proto	106
MTD	GLIS3(Zf)/Thyroid-Glis3.GFP-ChIP-Seq(GSE103297)	151	165	+	8.10116326114859	mot	106
MTD	GLIS3(Zf)/Thyroid-Glis3.GFP-ChIP-Seq(GSE103297)	73	87	-	5.02306964837235	proto	106
MTD	GLIS3(Zf)/Thyroid-Glis3.GFP-ChIP-Seq(GSE103297)	164	178	-	5.02469120510721	proto	106
MTD	GRE(NR),IR3/RAW264.7-GRE-ChIP-Seq(Unpublished)	173	187	-	4.2915287157649	proto	22
MTD	GRE(NR),IR3/RAW264.7-GRE-ChIP-Seq(Unpublished)	376	390	-	4.33158452622747	proto	22
MTD	GRHL2(CP2)/HBE-GRHL2-ChIP-Seq(GSE46194)	200	219	+	6.37281459000523	proto	102
MTD	GRHL2(CP2)/HBE-GRHL2-ChIP-Seq(GSE46194)	199	218	-	6.24301474707981	proto	102
MTD	GSC(Homeobox)/FrogEmbryos-GSC-ChIP-Seq(DRA000576)	119	126	+	5.1813959359213	proto	53
MTD	GSC(Homeobox)/FrogEmbryos-GSC-ChIP-Seq(DRA000576)	347	354	-	3.14295754646688	proto	53
MTD	GSC(Homeobox)/FrogEmbryos-GSC-ChIP-Seq(DRA000576)	387	394	-	3.45541322689937	proto	53
MTD	Hand2(bHLH)/Mesoderm-Hand2-ChIP-Seq(GSE61475)	26	40	+	5.67914988369423	proto	4
MTD	Hand2(bHLH)/Mesoderm-Hand2-ChIP-Seq(GSE61475)	136	150	+	4.25643592478092	proto	4
MTD	Hand2(bHLH)/Mesoderm-Hand2-ChIP-Seq(GSE61475)	3	17	-	4.94988532268917	proto	4
MTD	Hand2(bHLH)/Mesoderm-Hand2-ChIP-Seq(GSE61475)	183	197	-	6.58057100220692	proto	4
MTD	Hand2(bHLH)/Mesoderm-Hand2-ChIP-Seq(GSE61475)	299	313	-	4.96231890490128	proto	4
MTD	HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)	41	50	+	3.55805249362076	proto	7
MTD	HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)	167	176	+	3.54822650179959	proto	7
MTD	HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)	175	184	+	6.38048283650864	mot	7
MTD	HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)	216	225	+	2.81332568319934	proto	7
MTD	HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)	275	284	+	2.78216820844834	proto	7
MTD	HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)	331	340	+	2.75100576923747	proto	7
MTD	HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)	26	35	-	2.92375909978515	proto	7
MTD	HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)	147	156	-	3.14485305768902	proto	7
MTD	HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)	165	174	-	4.25930542122325	proto	7
MTD	HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)	173	182	-	5.9733487673832	mot	7
MTD	HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)	273	282	-	2.73462733508835	proto	7
MTD	HIC1(Zf)/Treg-ZBTB29-ChIP-Seq(GSE99889)	18	25	+	3.21278752391162	proto	82
MTD	HIC1(Zf)/Treg-ZBTB29-ChIP-Seq(GSE99889)	163	170	+	7.35238867772184	mot	82
MTD	HIC1(Zf)/Treg-ZBTB29-ChIP-Seq(GSE99889)	251	258	+	3.51087762359711	proto	82
MTD	HIC1(Zf)/Treg-ZBTB29-ChIP-Seq(GSE99889)	93	100	-	4.38137007020239	proto	82
MTD	HIC1(Zf)/Treg-ZBTB29-ChIP-Seq(GSE99889)	106	113	-	3.29407357907896	proto	82
MTD	HIC1(Zf)/Treg-ZBTB29-ChIP-Seq(GSE99889)	160	167	-	5.10689751883854	proto	82
MTD	HIC1(Zf)/Treg-ZBTB29-ChIP-Seq(GSE99889)	170	177	-	4.2631513996012	proto	82
MTD	HIF-1b(HLH)/T47D-HIF1b-ChIP-Seq(GSE59937)	98	105	-	4.42760113119713	proto	2
MTD	HLF(bZIP)/HSC-HLF.Flag-ChIP-Seq(GSE69817)	159	168	+	4.48881305374392	proto	121
MTD	HLF(bZIP)/HSC-HLF.Flag-ChIP-Seq(GSE69817)	189	198	+	7.44881869653077	mot	121
MTD	HLF(bZIP)/HSC-HLF.Flag-ChIP-Seq(GSE69817)	385	394	+	3.3607850918012	proto	121
MTD	HLF(bZIP)/HSC-HLF.Flag-ChIP-Seq(GSE69817)	189	198	-	7.71167301401675	mot	121
MTD	HLF(bZIP)/HSC-HLF.Flag-ChIP-Seq(GSE69817)	385	394	-	5.05335264495291	proto	121
MTD	HNF1b(Homeobox)/PDAC-HNF1B-ChIP-Seq(GSE64557)	115	126	+	4.62434649633004	proto	58
MTD	HNF1b(Homeobox)/PDAC-HNF1B-ChIP-Seq(GSE64557)	122	133	+	9.83503602225316	mot	58
MTD	HNF1b(Homeobox)/PDAC-HNF1B-ChIP-Seq(GSE64557)	123	134	-	9.48963788087006	mot	58
MTD	Hnf1(Homeobox)/Liver-Foxa2-Chip-Seq(GSE25694)	121	133	+	8.29206734541178	proto	58
MTD	Hnf1(Homeobox)/Liver-Foxa2-Chip-Seq(GSE25694)	123	135	-	7.12344642799143	proto	58
MTD	HNF4a(NR),DR1/HepG2-HNF4a-ChIP-Seq(GSE25021)	251	266	-	5.98179818183693	proto	14
MTD	HNF4a(NR),DR1/HepG2-HNF4a-ChIP-Seq(GSE25021)	318	333	-	8.20252451966835	mot	14
MTD	Hnf6b(Homeobox)/LNCaP-Hnf6b-ChIP-Seq(GSE106305)	63	70	+	3.99197788041223	proto	40
MTD	Hnf6b(Homeobox)/LNCaP-Hnf6b-ChIP-Seq(GSE106305)	85	92	+	4.22879017078842	proto	40
MTD	Hnf6b(Homeobox)/LNCaP-Hnf6b-ChIP-Seq(GSE106305)	128	135	+	4.49955885499811	proto	40
MTD	Hnf6b(Homeobox)/LNCaP-Hnf6b-ChIP-Seq(GSE106305)	316	323	+	3.99939207570573	proto	40
MTD	HNF6(Homeobox)/Liver-Hnf6-ChIP-Seq(ERP000394)	116	125	+	2.59790508862988	proto	40
MTD	HNF6(Homeobox)/Liver-Hnf6-ChIP-Seq(ERP000394)	127	136	+	2.40518317092569	proto	40
MTD	Hoxa10(Homeobox)/ChickenMSG-Hoxa10.Flag-ChIP-Seq(GSE86088)	313	322	+	3.69554616177195	proto	43
MTD	Hoxa10(Homeobox)/ChickenMSG-Hoxa10.Flag-ChIP-Seq(GSE86088)	331	340	+	4.25233238079204	proto	43
MTD	Hoxa10(Homeobox)/ChickenMSG-Hoxa10.Flag-ChIP-Seq(GSE86088)	395	404	+	4.98972099334903	proto	43
MTD	Hoxa10(Homeobox)/ChickenMSG-Hoxa10.Flag-ChIP-Seq(GSE86088)	118	127	-	4.16481921160827	proto	43
MTD	Hoxa10(Homeobox)/ChickenMSG-Hoxa10.Flag-ChIP-Seq(GSE86088)	246	255	-	5.34521396715461	proto	43
MTD	Hoxa10(Homeobox)/ChickenMSG-Hoxa10.Flag-ChIP-Seq(GSE86088)	260	269	-	5.32003411225855	proto	43
MTD	Hoxa10(Homeobox)/ChickenMSG-Hoxa10.Flag-ChIP-Seq(GSE86088)	386	395	-	4.40515705226326	proto	43
MTD	Hoxa11(Homeobox)/ChickenMSG-Hoxa11.Flag-ChIP-Seq(GSE86088)	13	22	+	6.41732582311183	mot	43
MTD	Hoxa11(Homeobox)/ChickenMSG-Hoxa11.Flag-ChIP-Seq(GSE86088)	114	123	+	2.79692375306812	proto	43
MTD	Hoxa11(Homeobox)/ChickenMSG-Hoxa11.Flag-ChIP-Seq(GSE86088)	122	131	+	3.83998468920199	proto	43
MTD	Hoxa11(Homeobox)/ChickenMSG-Hoxa11.Flag-ChIP-Seq(GSE86088)	246	255	+	2.98608039645053	proto	43
MTD	Hoxa11(Homeobox)/ChickenMSG-Hoxa11.Flag-ChIP-Seq(GSE86088)	386	395	+	4.16007288011593	proto	43
MTD	Hoxa11(Homeobox)/ChickenMSG-Hoxa11.Flag-ChIP-Seq(GSE86088)	389	398	+	3.09765844676789	proto	43
MTD	Hoxa11(Homeobox)/ChickenMSG-Hoxa11.Flag-ChIP-Seq(GSE86088)	188	197	-	4.63604327771514	proto	43
MTD	Hoxa11(Homeobox)/ChickenMSG-Hoxa11.Flag-ChIP-Seq(GSE86088)	343	352	-	4.83521187770056	proto	43
MTD	Hoxa11(Homeobox)/ChickenMSG-Hoxa11.Flag-ChIP-Seq(GSE86088)	395	404	-	4.44173868398094	proto	43
MTD	Hoxa13(Homeobox)/ChickenMSG-Hoxa13.Flag-ChIP-Seq(GSE86088)	344	353	+	4.89653264381142	proto	43
MTD	Hoxa13(Homeobox)/ChickenMSG-Hoxa13.Flag-ChIP-Seq(GSE86088)	12	21	-	6.36524125521833	mot	43
MTD	Hoxa13(Homeobox)/ChickenMSG-Hoxa13.Flag-ChIP-Seq(GSE86088)	121	130	-	3.71281893862115	proto	43
MTD	Hoxa13(Homeobox)/ChickenMSG-Hoxa13.Flag-ChIP-Seq(GSE86088)	385	394	-	2.92652676920248	proto	43
MTD	HOXA1(Homeobox)/mES-Hoxa1-ChIP-Seq(SRP084292)	120	129	+	9.31148451654651	mot	42
MTD	HOXA1(Homeobox)/mES-Hoxa1-ChIP-Seq(SRP084292)	127	136	+	9.63326428131898	mot	42
MTD	HOXA1(Homeobox)/mES-Hoxa1-ChIP-Seq(SRP084292)	315	324	+	5.53664168839725	proto	42
MTD	HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)	119	130	-	8.99881384064	proto	42
MTD	HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)	126	137	-	10.9792310058845	mot	42
MTD	Hoxa9(Homeobox)/ChickenMSG-Hoxa9.Flag-ChIP-Seq(GSE86088)	229	238	+	3.56054992203182	proto	43
MTD	Hoxa9(Homeobox)/ChickenMSG-Hoxa9.Flag-ChIP-Seq(GSE86088)	343	352	+	4.95511504117456	proto	43
MTD	Hoxa9(Homeobox)/ChickenMSG-Hoxa9.Flag-ChIP-Seq(GSE86088)	395	404	+	4.77383669574717	proto	43
MTD	Hoxa9(Homeobox)/ChickenMSG-Hoxa9.Flag-ChIP-Seq(GSE86088)	13	22	-	5.16926053422311	proto	43
MTD	Hoxa9(Homeobox)/ChickenMSG-Hoxa9.Flag-ChIP-Seq(GSE86088)	82	91	-	3.3096497113715	proto	43
MTD	Hoxa9(Homeobox)/ChickenMSG-Hoxa9.Flag-ChIP-Seq(GSE86088)	118	127	-	4.52297838152908	proto	43
MTD	Hoxa9(Homeobox)/ChickenMSG-Hoxa9.Flag-ChIP-Seq(GSE86088)	122	131	-	3.72263428524775	proto	43
MTD	Hoxa9(Homeobox)/ChickenMSG-Hoxa9.Flag-ChIP-Seq(GSE86088)	246	255	-	3.57287954204355	proto	43
MTD	Hoxa9(Homeobox)/ChickenMSG-Hoxa9.Flag-ChIP-Seq(GSE86088)	260	269	-	3.59097521095859	proto	43
MTD	Hoxa9(Homeobox)/ChickenMSG-Hoxa9.Flag-ChIP-Seq(GSE86088)	287	296	-	3.63138474929647	proto	43
MTD	Hoxa9(Homeobox)/ChickenMSG-Hoxa9.Flag-ChIP-Seq(GSE86088)	313	322	-	3.64543017915323	proto	43
MTD	HOXB13(Homeobox)/ProstateTumor-HOXB13-ChIP-Seq(GSE56288)	190	199	+	2.41083059856251	proto	43
MTD	Hoxb4(Homeobox)/ES-Hoxb4-ChIP-Seq(GSE34014)	120	131	+	9.21959663792563	mot	42
MTD	Hoxb4(Homeobox)/ES-Hoxb4-ChIP-Seq(GSE34014)	127	138	+	7.91969224628741	proto	42
MTD	Hoxb4(Homeobox)/ES-Hoxb4-ChIP-Seq(GSE34014)	382	393	-	4.18314731712227	proto	42
MTD	Hoxc9(Homeobox)/Ainv15-Hoxc9-ChIP-Seq(GSE21812)	11	22	-	4.42597313348238	proto	42
MTD	Hoxc9(Homeobox)/Ainv15-Hoxc9-ChIP-Seq(GSE21812)	120	131	-	5.67420958964354	proto	42
MTD	Hoxc9(Homeobox)/Ainv15-Hoxc9-ChIP-Seq(GSE21812)	127	138	-	6.41053703942661	mot	42
MTD	Hoxc9(Homeobox)/Ainv15-Hoxc9-ChIP-Seq(GSE21812)	384	395	-	3.23809719866849	proto	42
MTD	Hoxd10(Homeobox)/ChickenMSG-Hoxd10.Flag-ChIP-Seq(GSE86088)	343	352	+	3.87484941497857	proto	43
MTD	Hoxd10(Homeobox)/ChickenMSG-Hoxd10.Flag-ChIP-Seq(GSE86088)	13	22	-	5.67451141475623	proto	43
MTD	Hoxd10(Homeobox)/ChickenMSG-Hoxd10.Flag-ChIP-Seq(GSE86088)	114	123	-	4.05452406651164	proto	43
MTD	Hoxd10(Homeobox)/ChickenMSG-Hoxd10.Flag-ChIP-Seq(GSE86088)	118	127	-	3.83970243454326	proto	43
MTD	Hoxd10(Homeobox)/ChickenMSG-Hoxd10.Flag-ChIP-Seq(GSE86088)	260	269	-	4.32765127556513	proto	43
MTD	Hoxd11(Homeobox)/ChickenMSG-Hoxd11.Flag-ChIP-Seq(GSE86088)	188	197	+	3.56564295620996	proto	43
MTD	Hoxd11(Homeobox)/ChickenMSG-Hoxd11.Flag-ChIP-Seq(GSE86088)	343	352	+	3.64352871055464	proto	43
MTD	Hoxd11(Homeobox)/ChickenMSG-Hoxd11.Flag-ChIP-Seq(GSE86088)	13	22	-	6.06349452118654	mot	43
MTD	Hoxd11(Homeobox)/ChickenMSG-Hoxd11.Flag-ChIP-Seq(GSE86088)	115	124	-	2.79762602135088	proto	43
MTD	Hoxd11(Homeobox)/ChickenMSG-Hoxd11.Flag-ChIP-Seq(GSE86088)	122	131	-	4.43470393926837	proto	43
MTD	Hoxd11(Homeobox)/ChickenMSG-Hoxd11.Flag-ChIP-Seq(GSE86088)	386	395	-	4.70345532763521	proto	43
MTD	Hoxd12(Homeobox)/ChickenMSG-Hoxd12.Flag-ChIP-Seq(GSE86088)	342	353	+	3.5276550586881	proto	43
MTD	Hoxd12(Homeobox)/ChickenMSG-Hoxd12.Flag-ChIP-Seq(GSE86088)	394	405	+	3.41477332110968	proto	43
MTD	Hoxd12(Homeobox)/ChickenMSG-Hoxd12.Flag-ChIP-Seq(GSE86088)	12	23	-	3.91930901382284	proto	43
MTD	Hoxd12(Homeobox)/ChickenMSG-Hoxd12.Flag-ChIP-Seq(GSE86088)	121	132	-	3.48885217418708	proto	43
MTD	Hoxd12(Homeobox)/ChickenMSG-Hoxd12.Flag-ChIP-Seq(GSE86088)	259	270	-	3.99450084636412	proto	43
MTD	Hoxd12(Homeobox)/ChickenMSG-Hoxd12.Flag-ChIP-Seq(GSE86088)	385	396	-	6.646949038799	mot	43
MTD	Hoxd13(Homeobox)/ChickenMSG-Hoxd13.Flag-ChIP-Seq(GSE86088)	122	131	-	3.78385104335707	proto	43
MTD	Hoxd13(Homeobox)/ChickenMSG-Hoxd13.Flag-ChIP-Seq(GSE86088)	386	395	-	3.28235151318407	proto	43
MTD	HRE(HSF)/HepG2-HSF1-ChIP-Seq(GSE31477)	31	50	+	5.17305790952124	proto	26
MTD	HRE(HSF)/HepG2-HSF1-ChIP-Seq(GSE31477)	104	123	+	5.15755679363113	proto	26
MTD	HRE(HSF)/HepG2-HSF1-ChIP-Seq(GSE31477)	33	52	-	5.23068358682545	proto	26
MTD	HRE(HSF)/HepG2-HSF1-ChIP-Seq(GSE31477)	106	125	-	4.83639637586328	proto	26
MTD	HRE(HSF)/Striatum-HSF1-ChIP-Seq(GSE38000)	36	50	-	5.52482740377225	proto	26
MTD	HRE(HSF)/Striatum-HSF1-ChIP-Seq(GSE38000)	109	123	-	4.3850075394416	proto	26
